Table showing signal significance of signal muons passing various cuts: 
gamma(pt cut)  gamma(p cut)   S(gamma cuts(pt+p+eta))   B_EM(gamma cuts(pt+p+eta))   B(gamma cuts(pt+p+eta))   misID(gamma cuts(pt+p+eta))   S/B_EM(gamma cuts(pt+p+eta))  S/sqrt(B+misID)(gamma cuts(pt+p+eta))  
1.20000e-01   1.90000e+00   2.88917e-04   2.75900e-01   5.48067e-01   9.79469e-02   3.90262e-04   9.23162e-04  
1.20000e-01   2.00000e+00   2.87524e-04   2.75590e-01   5.44003e-01   9.60535e-02   3.89828e-04   9.27722e-04  
1.20000e-01   2.10000e+00   2.85932e-04   2.74660e-01   5.39695e-01   9.42246e-02   3.89215e-04   9.31496e-04  
1.20000e-01   2.20000e+00   2.84340e-04   2.73730e-01   5.35372e-01   9.23822e-02   3.88607e-04   9.35501e-04  
1.20000e-01   2.30000e+00   2.82749e-04   2.73110e-01   5.31127e-01   9.06167e-02   3.87973e-04   9.39283e-04  
1.20000e-01   2.40000e+00   2.80560e-04   2.71870e-01   5.26012e-01   8.89117e-02   3.86837e-04   9.40906e-04  
1.20000e-01   2.50000e+00   2.79167e-04   2.70320e-01   5.22033e-01   8.71029e-02   3.86380e-04   9.45905e-04  
1.20000e-01   2.60000e+00   2.76182e-04   2.68150e-01   5.15669e-01   8.53887e-02   3.84601e-04   9.45139e-04  
1.20000e-01   2.70000e+00   2.73994e-04   2.65980e-01   5.10591e-01   8.37213e-02   3.83446e-04   9.46940e-04  
1.20000e-01   2.80000e+00   2.73397e-04   2.65050e-01   5.07996e-01   8.20556e-02   3.83586e-04   9.54419e-04  
1.20000e-01   2.90000e+00   2.71208e-04   2.63810e-01   5.02969e-01   8.04388e-02   3.82412e-04   9.56245e-04  
1.20000e-01   3.00000e+00   2.69815e-04   2.62570e-01   4.99120e-01   7.87600e-02   3.81912e-04   9.61420e-04  
1.20000e-01   3.10000e+00   2.68024e-04   2.61950e-01   4.94785e-01   7.72151e-02   3.81036e-04   9.64546e-04  
1.20000e-01   3.20000e+00   2.64841e-04   2.60090e-01   4.88340e-01   7.57304e-02   3.78986e-04   9.62386e-04  
1.20000e-01   3.30000e+00   2.62851e-04   2.58230e-01   4.83762e-01   7.42525e-02   3.77914e-04   9.64614e-04  
1.20000e-01   3.40000e+00   2.61060e-04   2.56060e-01   4.79505e-01   7.27851e-02   3.77002e-04   9.67651e-04  
1.20000e-01   3.50000e+00   2.60264e-04   2.55440e-01   4.76872e-01   7.13919e-02   3.76889e-04   9.74069e-04  
1.20000e-01   3.60000e+00   2.56881e-04   2.52030e-01   4.70197e-01   6.99869e-02   3.74622e-04   9.71011e-04  
1.20000e-01   3.70000e+00   2.54693e-04   2.49860e-01   4.65393e-01   6.85928e-02   3.73342e-04   9.72472e-04  
1.20000e-01   3.80000e+00   2.52902e-04   2.48310e-01   4.61304e-01   6.72944e-02   3.72356e-04   9.74906e-04  
1.20000e-01   3.90000e+00   2.50912e-04   2.47070e-01   4.56750e-01   6.58404e-02   3.71263e-04   9.77857e-04  
1.20000e-01   4.00000e+00   2.48325e-04   2.45210e-01   4.51424e-01   6.45436e-02   3.69597e-04   9.77450e-04  
1.20000e-01   4.10000e+00   2.45938e-04   2.43350e-01   4.46326e-01   6.31662e-02   3.68128e-04   9.78549e-04  
1.20000e-01   4.20000e+00   2.43351e-04   2.40250e-01   4.41025e-01   6.18953e-02   3.66439e-04   9.78147e-04  
1.20000e-01   4.30000e+00   2.41162e-04   2.38700e-01   4.36278e-01   6.05579e-02   3.65113e-04   9.79995e-04  
1.20000e-01   4.40000e+00   2.39769e-04   2.37460e-01   4.32916e-01   5.93657e-02   3.64411e-04   9.84069e-04  
1.20000e-01   4.50000e+00   2.38177e-04   2.36530e-01   4.29305e-01   5.82346e-02   3.63511e-04   9.86983e-04  
1.20000e-01   4.60000e+00   2.35989e-04   2.34360e-01   4.24626e-01   5.69665e-02   3.62149e-04   9.88739e-04  
1.20000e-01   4.70000e+00   2.34397e-04   2.32810e-01   4.20981e-01   5.58015e-02   3.61260e-04   9.92268e-04  
1.20000e-01   4.80000e+00   2.32805e-04   2.31570e-01   4.17397e-01   5.46974e-02   3.60344e-04   9.95426e-04  
1.20000e-01   4.90000e+00   2.30616e-04   2.30330e-01   4.12914e-01   5.36237e-02   3.58889e-04   9.95890e-04  
1.20000e-01   5.00000e+00   2.27831e-04   2.27850e-01   4.07407e-01   5.24567e-02   3.56942e-04   9.94744e-04  
1.20000e-01   5.10000e+00   2.25642e-04   2.25680e-01   4.02862e-01   5.13223e-02   3.55501e-04   9.96016e-04  
1.20000e-01   5.20000e+00   2.23851e-04   2.25060e-01   3.98934e-01   5.01840e-02   3.54412e-04   9.99255e-04  
1.20000e-01   5.30000e+00   2.22458e-04   2.24440e-01   3.95634e-01   4.90536e-02   3.53673e-04   1.00441e-03  
1.20000e-01   5.40000e+00   2.21065e-04   2.23510e-01   3.92391e-01   4.79813e-02   3.52907e-04   1.00922e-03  
1.20000e-01   5.50000e+00   2.19274e-04   2.21340e-01   3.88533e-01   4.69132e-02   3.51782e-04   1.01237e-03  
1.20000e-01   5.60000e+00   2.17683e-04   2.20100e-01   3.85023e-01   4.58826e-02   3.50817e-04   1.01625e-03  
1.20000e-01   5.70000e+00   2.15693e-04   2.18860e-01   3.80934e-01   4.48943e-02   3.49471e-04   1.01798e-03  
1.20000e-01   5.80000e+00   2.13504e-04   2.16690e-01   3.76612e-01   4.39822e-02   3.47904e-04   1.01805e-03  
1.20000e-01   5.90000e+00   2.10519e-04   2.14830e-01   3.70929e-01   4.29494e-02   3.45658e-04   1.01581e-03  
1.20000e-01   6.00000e+00   2.09326e-04   2.13590e-01   3.68153e-01   4.20325e-02   3.44991e-04   1.02101e-03  
1.20000e-01   6.10000e+00   2.07336e-04   2.12350e-01   3.64168e-01   4.11484e-02   3.43576e-04   1.02211e-03  
1.20000e-01   6.20000e+00   2.05346e-04   2.10490e-01   3.60293e-01   4.03726e-02   3.42104e-04   1.02198e-03  
1.20000e-01   6.30000e+00   2.03754e-04   2.08630e-01   3.56980e-01   3.95403e-02   3.41023e-04   1.02468e-03  
1.20000e-01   6.40000e+00   2.02162e-04   2.07080e-01   3.53718e-01   3.87582e-02   3.39916e-04   1.02688e-03  
1.20000e-01   6.50000e+00   2.00769e-04   2.05840e-01   3.50759e-01   3.79691e-02   3.38995e-04   1.03034e-03  
1.20000e-01   6.60000e+00   1.99377e-04   2.04290e-01   3.47898e-01   3.72780e-02   3.38025e-04   1.03264e-03  
1.20000e-01   6.70000e+00   1.98382e-04   2.03670e-01   3.45620e-01   3.65501e-02   3.37444e-04   1.03767e-03  
1.20000e-01   6.80000e+00   1.96989e-04   2.02430e-01   3.42735e-01   3.58354e-02   3.36482e-04   1.04060e-03  
1.20000e-01   6.90000e+00   1.95795e-04   2.01500e-01   3.40152e-01   3.51122e-02   3.35711e-04   1.04490e-03  
1.20000e-01   7.00000e+00   1.95596e-04   2.01190e-01   3.39103e-01   3.43728e-02   3.35888e-04   1.05500e-03  
1.20000e-01   7.10000e+00   1.93805e-04   1.99020e-01   3.35708e-01   3.37684e-02   3.34491e-04   1.05465e-03  
1.20000e-01   7.20000e+00   1.92810e-04   1.98090e-01   3.33554e-01   3.31640e-02   3.33847e-04   1.05876e-03  
1.20000e-01   7.30000e+00   1.92014e-04   1.97160e-01   3.31700e-01   3.25497e-02   3.33397e-04   1.06429e-03  
1.20000e-01   7.40000e+00   1.90224e-04   1.95300e-01   3.28300e-01   3.19402e-02   3.31993e-04   1.06438e-03  
1.20000e-01   7.50000e+00   1.89627e-04   1.94990e-01   3.26721e-01   3.12906e-02   3.31750e-04   1.07199e-03  
1.20000e-01   7.60000e+00   1.88433e-04   1.93750e-01   3.24305e-01   3.07348e-02   3.30887e-04   1.07483e-03  
1.20000e-01   7.70000e+00   1.87438e-04   1.92820e-01   3.22118e-01   3.00978e-02   3.30255e-04   1.08041e-03  
1.20000e-01   7.80000e+00   1.85448e-04   1.91270e-01   3.18441e-01   2.95212e-02   3.28630e-04   1.07933e-03  
1.20000e-01   7.90000e+00   1.83856e-04   1.89720e-01   3.15399e-01   2.89587e-02   3.27377e-04   1.08041e-03  
1.20000e-01   8.00000e+00   1.82065e-04   1.88480e-01   3.12056e-01   2.84065e-02   3.25920e-04   1.08024e-03  
1.20000e-01   8.10000e+00   1.80076e-04   1.86310e-01   3.08438e-01   2.78881e-02   3.24243e-04   1.07831e-03  
1.20000e-01   8.20000e+00   1.78484e-04   1.84760e-01   3.05503e-01   2.74327e-02   3.22917e-04   1.07762e-03  
1.20000e-01   8.30000e+00   1.77489e-04   1.83830e-01   3.03486e-01   2.69658e-02   3.22183e-04   1.08085e-03  
1.20000e-01   8.40000e+00   1.76295e-04   1.82590e-01   3.01127e-01   2.64670e-02   3.21266e-04   1.08365e-03  
1.20000e-01   8.50000e+00   1.75101e-04   1.81350e-01   2.98813e-01   2.60131e-02   3.20324e-04   1.08566e-03  
1.20000e-01   8.60000e+00   1.74305e-04   1.80730e-01   2.97084e-01   2.55239e-02   3.19794e-04   1.09103e-03  
1.20000e-01   8.70000e+00   1.73111e-04   1.79490e-01   2.94764e-01   2.50636e-02   3.18852e-04   1.09346e-03  
1.20000e-01   8.80000e+00   1.72117e-04   1.78560e-01   2.92779e-01   2.46293e-02   3.18092e-04   1.09672e-03  
1.20000e-01   8.90000e+00   1.70127e-04   1.77010e-01   2.89251e-01   2.42006e-02   3.16326e-04   1.09360e-03  
1.20000e-01   9.00000e+00   1.69530e-04   1.76080e-01   2.87928e-01   2.38078e-02   3.15940e-04   1.09872e-03  
1.20000e-01   9.10000e+00   1.68535e-04   1.75150e-01   2.85923e-01   2.33526e-02   3.15185e-04   1.10287e-03  
1.20000e-01   9.20000e+00   1.67341e-04   1.73910e-01   2.83672e-01   2.29617e-02   3.14192e-04   1.10433e-03  
1.20000e-01   9.30000e+00   1.66346e-04   1.72670e-01   2.81725e-01   2.25654e-02   3.13401e-04   1.10737e-03  
1.20000e-01   9.40000e+00   1.64953e-04   1.70500e-01   2.79208e-01   2.22180e-02   3.12174e-04   1.10665e-03  
1.20000e-01   9.50000e+00   1.63759e-04   1.70190e-01   2.76939e-01   2.18091e-02   3.11182e-04   1.10889e-03  
1.20000e-01   9.60000e+00   1.61770e-04   1.68330e-01   2.73488e-01   2.14578e-02   3.09334e-04   1.10434e-03  
1.20000e-01   9.70000e+00   1.60775e-04   1.67400e-01   2.71595e-01   2.11153e-02   3.08501e-04   1.10642e-03  
1.20000e-01   9.80000e+00   1.59979e-04   1.66780e-01   2.70015e-01   2.07753e-02   3.07871e-04   1.10991e-03  
1.20000e-01   9.90000e+00   1.59581e-04   1.66160e-01   2.69059e-01   2.04394e-02   3.07650e-04   1.11621e-03  
1.30000e-01   0.00000e+00   3.00060e-04   2.82720e-01   5.75274e-01   1.07794e-01   3.95613e-04   9.13925e-04  
1.30000e-01   1.00000e-01   3.00060e-04   2.82720e-01   5.75274e-01   1.07794e-01   3.95613e-04   9.13925e-04  
1.30000e-01   2.00000e-01   3.00060e-04   2.82720e-01   5.75274e-01   1.07794e-01   3.95613e-04   9.13925e-04  
1.30000e-01   3.00000e-01   3.00060e-04   2.82720e-01   5.75274e-01   1.07794e-01   3.95613e-04   9.13925e-04  
1.30000e-01   4.00000e-01   3.00060e-04   2.82720e-01   5.75274e-01   1.07794e-01   3.95613e-04   9.13925e-04  
1.30000e-01   5.00000e-01   3.00060e-04   2.82720e-01   5.75274e-01   1.07794e-01   3.95613e-04   9.13925e-04  
1.30000e-01   6.00000e-01   3.00060e-04   2.82720e-01   5.75251e-01   1.07771e-01   3.95621e-04   9.14023e-04  
1.30000e-01   7.00000e-01   2.99861e-04   2.82410e-01   5.74875e-01   1.07705e-01   3.95488e-04   9.13697e-04  
1.30000e-01   8.00000e-01   2.99861e-04   2.82410e-01   5.74700e-01   1.07530e-01   3.95548e-04   9.14440e-04  
1.30000e-01   9.00000e-01   2.99463e-04   2.82100e-01   5.73678e-01   1.07128e-01   3.95375e-04   9.14939e-04  
1.30000e-01   1.00000e+00   2.99065e-04   2.81790e-01   5.72431e-01   1.06501e-01   3.95279e-04   9.16409e-04  
1.30000e-01   1.10000e+00   2.98866e-04   2.81790e-01   5.71234e-01   1.05614e-01   3.95430e-04   9.19635e-04  
1.30000e-01   1.20000e+00   2.98070e-04   2.81480e-01   5.68873e-01   1.04493e-01   3.95194e-04   9.22094e-04  
1.30000e-01   1.30000e+00   2.96080e-04   2.80860e-01   5.64550e-01   1.03270e-01   3.94056e-04   9.21344e-04  
1.30000e-01   1.40000e+00   2.94886e-04   2.79620e-01   5.61186e-01   1.01766e-01   3.93642e-04   9.24386e-04  
1.30000e-01   1.50000e+00   2.92698e-04   2.78070e-01   5.56291e-01   1.00281e-01   3.92435e-04   9.24295e-04  
1.30000e-01   1.60000e+00   2.90907e-04   2.76520e-01   5.51910e-01   9.86897e-02   3.91579e-04   9.26015e-04  
1.30000e-01   1.70000e+00   2.88718e-04   2.74660e-01   5.46720e-01   9.69097e-02   3.90473e-04   9.27449e-04  
1.30000e-01   1.80000e+00   2.86131e-04   2.74350e-01   5.41022e-01   9.52422e-02   3.89007e-04   9.27151e-04  
1.30000e-01   1.90000e+00   2.84340e-04   2.73420e-01   5.36570e-01   9.35797e-02   3.88173e-04   9.29497e-04  
1.30000e-01   2.00000e+00   2.83147e-04   2.73110e-01   5.33096e-01   9.19664e-02   3.87801e-04   9.33677e-04  
1.30000e-01   2.10000e+00   2.81953e-04   2.72490e-01   5.29616e-01   9.03462e-02   3.87432e-04   9.38040e-04  
1.30000e-01   2.20000e+00   2.80361e-04   2.71560e-01   5.25480e-01   8.86899e-02   3.86758e-04   9.41413e-04  
1.30000e-01   2.30000e+00   2.78769e-04   2.70940e-01   5.21411e-01   8.71009e-02   3.86060e-04   9.44568e-04  
1.30000e-01   2.40000e+00   2.76978e-04   2.69700e-01   5.17106e-01   8.55863e-02   3.85173e-04   9.46768e-04  
1.30000e-01   2.50000e+00   2.75784e-04   2.68460e-01   5.13604e-01   8.39441e-02   3.84818e-04   9.51863e-04  
1.30000e-01   2.60000e+00   2.72800e-04   2.66290e-01   5.07397e-01   8.23869e-02   3.82975e-04   9.50418e-04  
1.30000e-01   2.70000e+00   2.70611e-04   2.64120e-01   5.02454e-01   8.08543e-02   3.81766e-04   9.51686e-04  
1.30000e-01   2.80000e+00   2.70014e-04   2.63190e-01   5.00017e-01   7.93465e-02   3.81851e-04   9.58567e-04  
1.30000e-01   2.90000e+00   2.67825e-04   2.61950e-01   4.95127e-01   7.78672e-02   3.80621e-04   9.59785e-04  
1.30000e-01   3.00000e+00   2.66432e-04   2.60710e-01   4.91399e-01   7.63088e-02   3.80076e-04   9.64494e-04  
1.30000e-01   3.10000e+00   2.64642e-04   2.60090e-01   4.87201e-01   7.49010e-02   3.79144e-04   9.66973e-04  
1.30000e-01   3.20000e+00   2.61657e-04   2.58540e-01   4.81210e-01   7.35603e-02   3.77194e-04   9.64741e-04  
1.30000e-01   3.30000e+00   2.60065e-04   2.56990e-01   4.77372e-01   7.22020e-02   3.76403e-04   9.67849e-04  
1.30000e-01   3.40000e+00   2.58473e-04   2.55130e-01   4.73564e-01   7.08737e-02   3.75601e-04   9.70897e-04  
1.30000e-01   3.50000e+00   2.57677e-04   2.54510e-01   4.71023e-01   6.95731e-02   3.75453e-04   9.76912e-04  
1.30000e-01   3.60000e+00   2.54295e-04   2.51100e-01   4.64468e-01   6.82881e-02   3.73129e-04   9.73116e-04  
1.30000e-01   3.70000e+00   2.52106e-04   2.48930e-01   4.59787e-01   6.70171e-02   3.71796e-04   9.73846e-04  
1.30000e-01   3.80000e+00   2.50315e-04   2.47380e-01   4.55793e-01   6.58129e-02   3.70769e-04   9.75735e-04  
1.30000e-01   3.90000e+00   2.48325e-04   2.46140e-01   4.51347e-01   6.44671e-02   3.69629e-04   9.78029e-04  
1.30000e-01   4.00000e+00   2.46137e-04   2.44280e-01   4.46712e-01   6.32419e-02   3.68267e-04   9.78755e-04  
1.30000e-01   4.10000e+00   2.43948e-04   2.42420e-01   4.42022e-01   6.19621e-02   3.66923e-04   9.80017e-04  
1.30000e-01   4.20000e+00   2.41560e-04   2.39320e-01   4.37110e-01   6.07701e-02   3.65367e-04   9.79897e-04  
1.30000e-01   4.30000e+00   2.39570e-04   2.38080e-01   4.32758e-01   5.95180e-02   3.64175e-04   9.81994e-04  
1.30000e-01   4.40000e+00   2.38177e-04   2.36840e-01   4.29477e-01   5.84075e-02   3.63438e-04   9.85522e-04  
1.30000e-01   4.50000e+00   2.36785e-04   2.35910e-01   4.26253e-01   5.73530e-02   3.62677e-04   9.88724e-04  
1.30000e-01   4.60000e+00   2.34596e-04   2.33740e-01   4.21655e-01   5.61646e-02   3.61278e-04   9.89895e-04  
1.30000e-01   4.70000e+00   2.33004e-04   2.32190e-01   4.18091e-01   5.50807e-02   3.60353e-04   9.92804e-04  
1.30000e-01   4.80000e+00   2.31412e-04   2.30950e-01   4.14589e-01   5.40593e-02   3.59399e-04   9.95293e-04  
1.30000e-01   4.90000e+00   2.29422e-04   2.29710e-01   4.10507e-01   5.30768e-02   3.58076e-04   9.95825e-04  
1.30000e-01   5.00000e+00   2.26637e-04   2.27230e-01   4.05079e-01   5.19889e-02   3.56090e-04   9.93974e-04  
1.30000e-01   5.10000e+00   2.24647e-04   2.25370e-01   4.00911e-01   5.09207e-02   3.54794e-04   9.95527e-04  
1.30000e-01   5.20000e+00   2.23254e-04   2.24750e-01   3.97701e-01   4.98810e-02   3.54014e-04   9.99613e-04  
1.30000e-01   5.30000e+00   2.21861e-04   2.24130e-01   3.94476e-01   4.88259e-02   3.53241e-04   1.00405e-03  
1.30000e-01   5.40000e+00   2.20667e-04   2.23200e-01   3.91612e-01   4.78224e-02   3.52622e-04   1.00907e-03  
1.30000e-01   5.50000e+00   2.19075e-04   2.21030e-01   3.88132e-01   4.68217e-02   3.51645e-04   1.01244e-03  
1.30000e-01   5.60000e+00   2.17683e-04   2.20100e-01   3.84974e-01   4.58340e-02   3.50839e-04   1.01679e-03  
1.30000e-01   5.70000e+00   2.15693e-04   2.18860e-01   3.80924e-01   4.48843e-02   3.49475e-04   1.01810e-03  
1.30000e-01   5.80000e+00   2.13504e-04   2.16690e-01   3.76612e-01   4.39822e-02   3.47904e-04   1.01805e-03  
1.30000e-01   5.90000e+00   2.10519e-04   2.14830e-01   3.70929e-01   4.29494e-02   3.45658e-04   1.01581e-03  
1.30000e-01   6.00000e+00   2.09326e-04   2.13590e-01   3.68153e-01   4.20325e-02   3.44991e-04   1.02101e-03  
1.30000e-01   6.10000e+00   2.07336e-04   2.12350e-01   3.64168e-01   4.11484e-02   3.43576e-04   1.02211e-03  
1.30000e-01   6.20000e+00   2.05346e-04   2.10490e-01   3.60293e-01   4.03726e-02   3.42104e-04   1.02198e-03  
1.30000e-01   6.30000e+00   2.03754e-04   2.08630e-01   3.56980e-01   3.95403e-02   3.41023e-04   1.02468e-03  
1.30000e-01   6.40000e+00   2.02162e-04   2.07080e-01   3.53718e-01   3.87582e-02   3.39916e-04   1.02688e-03  
1.30000e-01   6.50000e+00   2.00769e-04   2.05840e-01   3.50759e-01   3.79691e-02   3.38995e-04   1.03034e-03  
1.30000e-01   6.60000e+00   1.99377e-04   2.04290e-01   3.47898e-01   3.72780e-02   3.38025e-04   1.03264e-03  
1.30000e-01   6.70000e+00   1.98382e-04   2.03670e-01   3.45620e-01   3.65501e-02   3.37444e-04   1.03767e-03  
1.30000e-01   6.80000e+00   1.96989e-04   2.02430e-01   3.42735e-01   3.58354e-02   3.36482e-04   1.04060e-03  
1.30000e-01   6.90000e+00   1.95795e-04   2.01500e-01   3.40152e-01   3.51122e-02   3.35711e-04   1.04490e-03  
1.30000e-01   7.00000e+00   1.95596e-04   2.01190e-01   3.39103e-01   3.43728e-02   3.35888e-04   1.05500e-03  
1.30000e-01   7.10000e+00   1.93805e-04   1.99020e-01   3.35708e-01   3.37684e-02   3.34491e-04   1.05465e-03  
1.30000e-01   7.20000e+00   1.92810e-04   1.98090e-01   3.33554e-01   3.31640e-02   3.33847e-04   1.05876e-03  
1.30000e-01   7.30000e+00   1.92014e-04   1.97160e-01   3.31700e-01   3.25497e-02   3.33397e-04   1.06429e-03  
1.30000e-01   7.40000e+00   1.90224e-04   1.95300e-01   3.28300e-01   3.19402e-02   3.31993e-04   1.06438e-03  
1.30000e-01   7.50000e+00   1.89627e-04   1.94990e-01   3.26721e-01   3.12906e-02   3.31750e-04   1.07199e-03  
1.30000e-01   7.60000e+00   1.88433e-04   1.93750e-01   3.24305e-01   3.07348e-02   3.30887e-04   1.07483e-03  
1.30000e-01   7.70000e+00   1.87438e-04   1.92820e-01   3.22118e-01   3.00978e-02   3.30255e-04   1.08041e-03  
1.30000e-01   7.80000e+00   1.85448e-04   1.91270e-01   3.18441e-01   2.95212e-02   3.28630e-04   1.07933e-03  
1.30000e-01   7.90000e+00   1.83856e-04   1.89720e-01   3.15399e-01   2.89587e-02   3.27377e-04   1.08041e-03  
1.30000e-01   8.00000e+00   1.82065e-04   1.88480e-01   3.12056e-01   2.84065e-02   3.25920e-04   1.08024e-03  
1.30000e-01   8.10000e+00   1.80076e-04   1.86310e-01   3.08438e-01   2.78881e-02   3.24243e-04   1.07831e-03  
1.30000e-01   8.20000e+00   1.78484e-04   1.84760e-01   3.05503e-01   2.74327e-02   3.22917e-04   1.07762e-03  
1.30000e-01   8.30000e+00   1.77489e-04   1.83830e-01   3.03486e-01   2.69658e-02   3.22183e-04   1.08085e-03  
1.30000e-01   8.40000e+00   1.76295e-04   1.82590e-01   3.01127e-01   2.64670e-02   3.21266e-04   1.08365e-03  
1.30000e-01   8.50000e+00   1.75101e-04   1.81350e-01   2.98813e-01   2.60131e-02   3.20324e-04   1.08566e-03  
1.30000e-01   8.60000e+00   1.74305e-04   1.80730e-01   2.97084e-01   2.55239e-02   3.19794e-04   1.09103e-03  
1.30000e-01   8.70000e+00   1.73111e-04   1.79490e-01   2.94764e-01   2.50636e-02   3.18852e-04   1.09346e-03  
1.30000e-01   8.80000e+00   1.72117e-04   1.78560e-01   2.92779e-01   2.46293e-02   3.18092e-04   1.09672e-03  
1.30000e-01   8.90000e+00   1.70127e-04   1.77010e-01   2.89251e-01   2.42006e-02   3.16326e-04   1.09360e-03  
1.30000e-01   9.00000e+00   1.69530e-04   1.76080e-01   2.87928e-01   2.38078e-02   3.15940e-04   1.09872e-03  
1.30000e-01   9.10000e+00   1.68535e-04   1.75150e-01   2.85923e-01   2.33526e-02   3.15185e-04   1.10287e-03  
1.30000e-01   9.20000e+00   1.67341e-04   1.73910e-01   2.83672e-01   2.29617e-02   3.14192e-04   1.10433e-03  
1.30000e-01   9.30000e+00   1.66346e-04   1.72670e-01   2.81725e-01   2.25654e-02   3.13401e-04   1.10737e-03  
1.30000e-01   9.40000e+00   1.64953e-04   1.70500e-01   2.79208e-01   2.22180e-02   3.12174e-04   1.10665e-03  
1.30000e-01   9.50000e+00   1.63759e-04   1.70190e-01   2.76939e-01   2.18091e-02   3.11182e-04   1.10889e-03  
1.30000e-01   9.60000e+00   1.61770e-04   1.68330e-01   2.73488e-01   2.14578e-02   3.09334e-04   1.10434e-03  
1.30000e-01   9.70000e+00   1.60775e-04   1.67400e-01   2.71595e-01   2.11153e-02   3.08501e-04   1.10642e-03  
1.30000e-01   9.80000e+00   1.59979e-04   1.66780e-01   2.70015e-01   2.07753e-02   3.07871e-04   1.10991e-03  
1.30000e-01   9.90000e+00   1.59581e-04   1.66160e-01   2.69059e-01   2.04394e-02   3.07650e-04   1.11621e-03  
1.40000e-01   0.00000e+00   2.93493e-04   2.77140e-01   5.57379e-01   1.00129e-01   3.93118e-04   9.27511e-04  
1.40000e-01   1.00000e-01   2.93493e-04   2.77140e-01   5.57379e-01   1.00129e-01   3.93118e-04   9.27511e-04  
1.40000e-01   2.00000e-01   2.93493e-04   2.77140e-01   5.57379e-01   1.00129e-01   3.93118e-04   9.27511e-04  
1.40000e-01   3.00000e-01   2.93493e-04   2.77140e-01   5.57379e-01   1.00129e-01   3.93118e-04   9.27511e-04  
1.40000e-01   4.00000e-01   2.93493e-04   2.77140e-01   5.57379e-01   1.00129e-01   3.93118e-04   9.27511e-04  
1.40000e-01   5.00000e-01   2.93493e-04   2.77140e-01   5.57379e-01   1.00129e-01   3.93118e-04   9.27511e-04  
1.40000e-01   6.00000e-01   2.93493e-04   2.77140e-01   5.57366e-01   1.00116e-01   3.93123e-04   9.27571e-04  
1.40000e-01   7.00000e-01   2.93493e-04   2.77140e-01   5.57344e-01   1.00094e-01   3.93131e-04   9.27673e-04  
1.40000e-01   8.00000e-01   2.93493e-04   2.77140e-01   5.57259e-01   1.00009e-01   3.93161e-04   9.28067e-04  
